UNIX TIME;TIME;LAT;LONG;ALT;DIST;HR;CAD;TEMP;POWER
1178696653;2007-05-09T07:44:13Z;31,000098;77,086315;1547;26.05467;0;0;No Data;No Data
1178696662;2007-05-09T07:44:22Z;30,999890;77,086624;1548;26.09213;0;0;No Data;No Data
1178696668;2007-05-09T07:44:28Z;30,999752;77,086836;1548;26.11758;0;0;No Data;No Data
1178696676;2007-05-09T07:44:36Z;30,999689;77,087188;1548;26.15189;0;0;No Data;No Data
1178696689;2007-05-09T07:44:49Z;30,999560;77,087734;1580;26.20593;0;0;No Data;No Data
1178696700;2007-05-09T07:45:00Z;30,999500;77,088184;1578;26.24946;0;0;No Data;No Data
1178696711;2007-05-09T07:45:11Z;30,999438;77,088648;1578;26.29435;0;0;No Data;No Data
1178696720;2007-05-09T07:45:20Z;30,999375;77,089032;1600;26.33175;0;0;No Data;No Data
1178696726;2007-05-09T07:45:26Z;30,999380;77,089309;1600;26.35827;0;0;No Data;No Data
1178696739;2007-05-09T07:45:39Z;30,999319;77,089884;1635;26.41355;0;0;No Data;No Data
1178696744;2007-05-09T07:45:44Z;30,999322;77,090076;1635;26.43193;0;0;No Data;No Data
1178696761;2007-05-09T07:46:01Z;30,999334;77,090843;1677;26.50514;0;0;No Data;No Data
1178696770;2007-05-09T07:46:10Z;30,999340;77,091229;1677;26.54203;0;0;No Data;No Data
1178696779;2007-05-09T07:46:19Z;30,999345;77,091613;1717;26.57873;0;0;No Data;No Data
1178696787;2007-05-09T07:46:27Z;30,999352;77,091981;1717;26.61388;0;0;No Data;No Data
1178696796;2007-05-09T07:46:36Z;30,999289;77,092363;1755;26.65109;0;0;No Data;No Data
1178696805;2007-05-09T07:46:45Z;30,999295;77,092729;1755;26.68605;0;0;No Data;No Data
1178696815;2007-05-09T07:46:55Z;30,999234;77,093195;1785;26.73104;0;0;No Data;No Data
1178696877;2007-05-09T07:47:57Z;30,999013;77,095891;1865;26.98953;0;0;No Data;No Data
1178696887;2007-05-09T07:48:07Z;30,999142;77,095518;1865;27.02788;0;0;No Data;No Data
1178696904;2007-05-09T07:48:24Z;30,998952;77,096249;1865;27.10083;0;0;No Data;No Data
1178696912;2007-05-09T07:48:32Z;30,998754;77,096525;1862;27.13518;0;0;No Data;No Data
1178696918;2007-05-09T07:48:38Z;30,998623;77,096700;1862;27.15734;0;0;No Data;No Data
1178696930;2007-05-09T07:48:50Z;30,998153;77,096780;1862;27.21014;0;0;No Data;No Data
1178696940;2007-05-09T07:49:00Z;30,997877;77,096517;1820;27.24977;0;0;No Data;No Data
1178696948;2007-05-09T07:49:08Z;30,997868;77,096164;1785;27.28341;0;0;No Data;No Data
1178696956;2007-05-09T07:49:16Z;30,997928;77,095812;1841;27.31763;0;0;No Data;No Data
1178696967;2007-05-09T07:49:27Z;30,998121;77,095382;1822;27.36396;0;0;No Data;No Data
1178696976;2007-05-09T07:49:36Z;30,998181;77,095032;1822;27.39801;0;0;No Data;No Data
1178696988;2007-05-09T07:49:48Z;30,998304;77,094519;1815;27.44879;0;0;No Data;No Data
1178696996;2007-05-09T07:49:56Z;30,998296;77,094176;1815;27.4815;0;0;No Data;No Data
1178697008;2007-05-09T07:50:08Z;30,998352;77,093657;1800;27.53134;0;0;No Data;No Data
1178697017;2007-05-09T07:50:17Z;30,998342;77,093226;1800;27.57243;0;0;No Data;No Data
1178697025;2007-05-09T07:50:25Z;30,998334;77,092880;1777;27.60543;0;0;No Data;No Data
1178697036;2007-05-09T07:50:36Z;30,998392;77,092434;1777;27.64843;0;0;No Data;No Data
1178697044;2007-05-09T07:50:44Z;30,998384;77,092074;1753;27.68277;0;0;No Data;No Data
1178697050;2007-05-09T07:50:50Z;30,998378;77,091803;1753;27.7086;0;0;No Data;No Data
1178697063;2007-05-09T07:51:03Z;30,998435;77,091252;1732;27.76152;0;0;No Data;No Data
1178697073;2007-05-09T07:51:13Z;30,998494;77,090790;1732;27.8061;0;0;No Data;No Data
1178697086;2007-05-09T07:51:26Z;30,998624;77,090268;1681;27.85789;0;0;No Data;No Data
1178697098;2007-05-09T07:51:38Z;30,998684;77,089762;1681;27.90661;0;0;No Data;No Data
1178697106;2007-05-09T07:51:46Z;30,998677;77,089388;1637;27.94227;0;0;No Data;No Data
1178697117;2007-05-09T07:51:57Z;30,998737;77,088911;1637;27.9882;0;0;No Data;No Data
1178697127;2007-05-09T07:52:07Z;30,998870;77,088508;1578;28.02933;0;0;No Data;No Data
1178697135;2007-05-09T07:52:15Z;30,998932;77,088149;1578;28.06425;0;0;No Data;No Data
1178697145;2007-05-09T07:52:25Z;30,998921;77,087737;1580;28.10358;0;0;No Data;No Data
1178697153;2007-05-09T07:52:33Z;30,998912;77,087403;1580;28.13542;0;0;No Data;No Data
1178697162;2007-05-09T07:52:42Z;30,999044;77,087034;1591;28.17357;0;0;No Data;No Data
1178697169;2007-05-09T07:52:49Z;30,999035;77,086697;1591;28.2057;0;0;No Data;No Data
1178697181;2007-05-09T07:53:01Z;30,999023;77,086169;1580;28.25605;0;0;No Data;No Data
1178697187;2007-05-09T07:53:07Z;30,998813;77,086224;1580;28.28001;0;0;No Data;No Data
1178697195;2007-05-09T07:53:15Z;30,998535;77,086384;1631;28.31451;0;0;No Data;No Data
1178697206;2007-05-09T07:53:26Z;30,998334;77,086783;1631;28.35864;0;0;No Data;No Data
1178697213;2007-05-09T07:53:33Z;30,998130;77,086997;1631;28.38919;0;0;No Data;No Data
1178697224;2007-05-09T07:53:44Z;30,997931;77,087382;1635;28.43213;0;0;No Data;No Data
1178697230;2007-05-09T07:53:50Z;30,997868;77,087649;1639;28.45856;0;0;No Data;No Data
1178697239;2007-05-09T07:53:59Z;30,997738;77,088006;1639;28.49562;0;0;No Data;No Data
1178697250;2007-05-09T07:54:10Z;30,997611;77,088452;1652;28.54046;0;0;No Data;No Data
1178697258;2007-05-09T07:54:18Z;30,997551;77,088814;1652;28.57572;0;0;No Data;No Data
1178697268;2007-05-09T07:54:28Z;30,997562;77,089260;1673;28.61836;0;0;No Data;No Data
1178697279;2007-05-09T07:54:39Z;30,997573;77,089717;1695;28.66209;0;0;No Data;No Data
1178697289;2007-05-09T07:54:49Z;30,997584;77,090171;1695;28.70546;0;0;No Data;No Data
1178697297;2007-05-09T07:54:57Z;30,997593;77,090515;1705;28.73834;0;0;No Data;No Data
1178697307;2007-05-09T07:55:07Z;30,997604;77,090959;1705;28.78074;0;0;No Data;No Data
1178697329;2007-05-09T07:55:29Z;30,997283;77,091829;1722;28.87115;0;0;No Data;No Data
1178697342;2007-05-09T07:55:42Z;30,997634;77,092189;1732;28.92327;0;0;No Data;No Data
