UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1178690400,2007-05-09T06:00:00Z,31.104905,77.173433,2197,0,0,0,No Data,No Data
1178690401,2007-05-09T06:00:01Z,31.104914,77.173396,2197,0.0036714,0,0,No Data,No Data
1178690408,2007-05-09T06:00:08Z,31.105004,77.173086,2197,0.0348414,0,0,No Data,No Data
1178690414,2007-05-09T06:00:14Z,31.105080,77.172867,2198,0.0573211,0,0,No Data,No Data
1178690417,2007-05-09T06:00:17Z,31.105134,77.172758,2198,0.0692732,0,0,No Data,No Data
1178690420,2007-05-09T06:00:20Z,31.105188,77.172613,2198,0.0843685,0,0,No Data,No Data
1178690425,2007-05-09T06:00:25Z,31.105265,77.172418,2198,0.1048579,0,0,No Data,No Data
1178690427,2007-05-09T06:00:27Z,31.105191,77.172379,2198,0.1138591,0,0,No Data,No Data
1178690428,2007-05-09T06:00:28Z,31.105211,77.172346,2198,0.1176635,0,0,No Data,No Data
1178690430,2007-05-09T06:00:30Z,31.105238,77.172288,2198,0.1239562,0,0,No Data,No Data
1178690431,2007-05-09T06:00:31Z,31.105256,77.172244,2198,0.1285932,0,0,No Data,No Data
1178690433,2007-05-09T06:00:33Z,31.105289,77.172139,2198,0.1392558,0,0,No Data,No Data
1178690435,2007-05-09T06:00:35Z,31.105306,77.172081,2187,0.1450748,0,0,No Data,No Data
1178690436,2007-05-09T06:00:36Z,31.105327,77.172015,2187,0.1517628,0,0,No Data,No Data
1178690439,2007-05-09T06:00:39Z,31.105353,77.171912,2187,0.1620053,0,0,No Data,No Data
1178690440,2007-05-09T06:00:40Z,31.105366,77.171844,2187,0.1685651,0,0,No Data,No Data
1178690441,2007-05-09T06:00:41Z,31.105367,77.171839,2187,0.1690307,0,0,No Data,No Data
1178690442,2007-05-09T06:00:42Z,31.105363,77.171756,2187,0.1768871,0,0,No Data,No Data
1178690444,2007-05-09T06:00:44Z,31.105343,77.171677,2187,0.1846876,0,0,No Data,No Data
1178690446,2007-05-09T06:00:46Z,31.105317,77.171616,2187,0.1911412,0,0,No Data,No Data
1178690448,2007-05-09T06:00:48Z,31.105280,77.171531,2187,0.2001132,0,0,No Data,No Data
1178690450,2007-05-09T06:00:50Z,31.105280,77.171439,2187,0.2088268,0,0,No Data,No Data
1178690453,2007-05-09T06:00:53Z,31.105306,77.171311,2187,0.2213576,0,0,No Data,No Data
1178690458,2007-05-09T06:00:58Z,31.105379,77.171123,2175,0.2409874,0,0,No Data,No Data
1178690462,2007-05-09T06:01:02Z,31.105452,77.170986,2201,0.2563279,0,0,No Data,No Data
1178690463,2007-05-09T06:01:03Z,31.105471,77.170905,2201,0.2643212,0,0,No Data,No Data
1178690466,2007-05-09T06:01:06Z,31.105479,77.170802,2201,0.2741643,0,0,No Data,No Data
1178690470,2007-05-09T06:01:10Z,31.105486,77.170638,2201,0.2897699,0,0,No Data,No Data
1178690473,2007-05-09T06:01:13Z,31.105496,77.170492,2201,0.3037109,0,0,No Data,No Data
1178690478,2007-05-09T06:01:18Z,31.105563,77.170266,2192,0.3265249,0,0,No Data,No Data
1178690482,2007-05-09T06:01:22Z,31.105595,77.170092,2192,0.3435056,0,0,No Data,No Data
1178690486,2007-05-09T06:01:26Z,31.105649,77.16996,2192,0.3574893,0,0,No Data,No Data
1178690492,2007-05-09T06:01:32Z,31.105744,77.169732,2192,0.3816131,0,0,No Data,No Data
1178690495,2007-05-09T06:01:35Z,31.105785,77.169594,2180,0.3955443,0,0,No Data,No Data
1178690499,2007-05-09T06:01:39Z,31.105828,77.169402,2180,0.4144052,0,0,No Data,No Data
1178690500,2007-05-09T06:01:40Z,31.105834,77.169370,2180,0.4174808,0,0,No Data,No Data
1178690503,2007-05-09T06:01:43Z,31.105856,77.169237,2180,0.430327,0,0,No Data,No Data
1178690508,2007-05-09T06:01:48Z,31.105874,77.169045,2180,0.448651,0,0,No Data,No Data
1178690510,2007-05-09T06:01:50Z,31.105904,77.168940,2180,0.4591591,0,0,No Data,No Data
1178690515,2007-05-09T06:01:55Z,31.105965,77.168762,2172,0.4773812,0,0,No Data,No Data
1178690518,2007-05-09T06:01:58Z,31.105999,77.168622,2172,0.4912618,0,0,No Data,No Data
1178690521,2007-05-09T06:02:01Z,31.106018,77.168481,2172,0.5048762,0,0,No Data,No Data
1178690524,2007-05-09T06:02:04Z,31.106026,77.168345,2172,0.5178365,0,0,No Data,No Data
1178690527,2007-05-09T06:02:07Z,31.106009,77.168246,2172,0.5274182,0,0,No Data,No Data
1178690529,2007-05-09T06:02:09Z,31.106003,77.168141,2172,0.5374161,0,0,No Data,No Data
1178690530,2007-05-09T06:02:10Z,31.106002,77.168114,2172,0.5399255,0,0,No Data,No Data
1178690534,2007-05-09T06:02:14Z,31.106026,77.167916,2164,0.558959,0,0,No Data,No Data
1178690539,2007-05-09T06:02:19Z,31.106033,77.167723,2164,0.5773374,0,0,No Data,No Data
1178690540,2007-05-09T06:02:20Z,31.106036,77.167645,2164,0.5847348,0,0,No Data,No Data
1178690543,2007-05-09T06:02:23Z,31.106014,77.167511,2164,0.5977056,0,0,No Data,No Data
1178690547,2007-05-09T06:02:27Z,31.105961,77.167370,2164,0.6123266,0,0,No Data,No Data
1178690551,2007-05-09T06:02:31Z,31.105884,77.167198,2163,0.630755,0,0,No Data,No Data
1178690558,2007-05-09T06:02:38Z,31.105764,77.166923,2163,0.6600853,0,0,No Data,No Data
1178690564,2007-05-09T06:02:44Z,31.105667,77.166683,2163,0.6853402,0,0,No Data,No Data
1178690578,2007-05-09T06:02:58Z,31.105486,77.166151,2145,0.7398756,0,0,No Data,No Data
1178690580,2007-05-09T06:03:00Z,31.105440,77.166062,2127,0.7497173,0,0,No Data,No Data
1178690583,2007-05-09T06:03:03Z,31.105394,77.165952,2127,0.7613048,0,0,No Data,No Data
1178690588,2007-05-09T06:03:08Z,31.105321,77.165745,2127,0.7825705,0,0,No Data,No Data
1178690591,2007-05-09T06:03:11Z,31.105309,77.165626,2127,0.7939018,0,0,No Data,No Data
1178690594,2007-05-09T06:03:14Z,31.105332,77.165480,2127,0.8079843,0,0,No Data,No Data
1178690598,2007-05-09T06:03:18Z,31.105406,77.165322,2126,0.8251692,0,0,No Data,No Data
1178690599,2007-05-09T06:03:19Z,31.105412,77.165301,2126,0.8272646,0,0,No Data,No Data
1178690600,2007-05-09T06:03:20Z,31.105427,77.165258,2126,0.8316203,0,0,No Data,No Data
1178690602,2007-05-09T06:03:22Z,31.105449,77.165144,2126,0.8427074,0,0,No Data,No Data
1178690603,2007-05-09T06:03:23Z,31.105444,77.165114,2126,0.8455904,0,0,No Data,No Data
1178690604,2007-05-09T06:03:24Z,31.105440,77.165088,2126,0.848047,0,0,No Data,No Data
1178690608,2007-05-09T06:03:28Z,31.105425,77.164892,2126,0.8667267,0,0,No Data,No Data
1178690612,2007-05-09T06:03:32Z,31.105409,77.164718,2126,0.8833596,0,0,No Data,No Data
1178690616,2007-05-09T06:03:36Z,31.105388,77.164527,2142,0.9016764,0,0,No Data,No Data
1178690622,2007-05-09T06:03:42Z,31.105365,77.164266,2142,0.9266812,0,0,No Data,No Data
1178690625,2007-05-09T06:03:45Z,31.105337,77.164164,2142,0.9368538,0,0,No Data,No Data
1178690627,2007-05-09T06:03:47Z,31.105290,77.164071,2142,0.9470954,0,0,No Data,No Data
1178690631,2007-05-09T06:03:51Z,31.105228,77.163948,2142,0.9606126,0,0,No Data,No Data
1178690636,2007-05-09T06:03:56Z,31.105132,77.163756,2148,0.981762,0,0,No Data,No Data
1178690638,2007-05-09T06:03:58Z,31.105063,77.163727,2148,0.9898149,0,0,No Data,No Data
1178690639,2007-05-09T06:03:59Z,31.105010,77.163702,2148,0.996137,0,0,No Data,No Data
1178690640,2007-05-09T06:04:00Z,31.104978,77.163671,2148,1.00067,0,0,No Data,No Data
1178690641,2007-05-09T06:04:01Z,31.104959,77.163633,2148,1.004817,0,0,No Data,No Data
1178690644,2007-05-09T06:04:04Z,31.104916,77.163542,2148,1.014644,0,0,No Data,No Data
1178690646,2007-05-09T06:04:06Z,31.104855,77.163436,2148,1.026755,0,0,No Data,No Data
1178690648,2007-05-09T06:04:08Z,31.104817,77.163376,2148,1.033763,0,0,No Data,No Data
1178690649,2007-05-09T06:04:09Z,31.104797,77.163350,2148,1.037072,0,0,No Data,No Data
1178690654,2007-05-09T06:04:14Z,31.104677,77.163193,2148,1.057017,0,0,No Data,No Data
1178690655,2007-05-09T06:04:15Z,31.104645,77.163141,2148,1.063041,0,0,No Data,No Data
1178690656,2007-05-09T06:04:16Z,31.104630,77.163118,2148,1.065741,0,0,No Data,No Data
1178690657,2007-05-09T06:04:17Z,31.104609,77.163094,2097,1.068939,0,0,No Data,No Data
1178690657,2007-05-09T06:04:17Z,31.104581,77.163074,2097,1.072543,0,0,No Data,No Data
1178690658,2007-05-09T06:04:18Z,31.104553,77.163062,2097,1.075777,0,0,No Data,No Data
1178690662,2007-05-09T06:04:22Z,31.104409,77.163016,2097,1.09232,0,0,No Data,No Data
1178690663,2007-05-09T06:04:23Z,31.104389,77.163009,2097,1.094553,0,0,No Data,No Data
1178690663,2007-05-09T06:04:23Z,31.104373,77.163,2097,1.09644,0,0,No Data,No Data
1178690663,2007-05-09T06:04:23Z,31.104363,77.162989,2097,1.097856,0,0,No Data,No Data
1178690664,2007-05-09T06:04:24Z,31.104355,77.162974,2097,1.099466,0,0,No Data,No Data
1178690664,2007-05-09T06:04:24Z,31.104346,77.162949,2131,1.102034,0,0,No Data,No Data
1178690667,2007-05-09T06:04:27Z,31.104319,77.162866,2131,1.110417,0,0,No Data,No Data
1178690667,2007-05-09T06:04:27Z,31.104309,77.162825,2131,1.114432,0,0,No Data,No Data
1178690669,2007-05-09T06:04:29Z,31.104298,77.162764,2131,1.120271,0,0,No Data,No Data
1178690670,2007-05-09T06:04:30Z,31.104291,77.162721,2131,1.124434,0,0,No Data,No Data
1178690672,2007-05-09T06:04:32Z,31.104279,77.162615,2131,1.134549,0,0,No Data,No Data
1178690674,2007-05-09T06:04:34Z,31.104268,77.162557,2131,1.14017,0,0,No Data,No Data
1178690677,2007-05-09T06:04:37Z,31.104246,77.162411,2131,1.154277,0,0,No Data,No Data
1178690679,2007-05-09T06:04:39Z,31.104243,77.162343,2131,1.160743,0,0,No Data,No Data
1178690680,2007-05-09T06:04:40Z,31.104238,77.162260,2131,1.168659,0,0,No Data,No Data
1178690682,2007-05-09T06:04:42Z,31.104228,77.162192,2131,1.175211,0,0,No Data,No Data
1178690684,2007-05-09T06:04:44Z,31.104194,77.162113,2137,1.183606,0,0,No Data,No Data
1178690686,2007-05-09T06:04:46Z,31.104154,77.162069,2137,1.189598,0,0,No Data,No Data
1178690687,2007-05-09T06:04:47Z,31.104104,77.162035,2137,1.195987,0,0,No Data,No Data
1178690689,2007-05-09T06:04:49Z,31.104024,77.162015,2137,1.205068,0,0,No Data,No Data
1178690694,2007-05-09T06:04:54Z,31.103936,77.161825,2137,1.225635,0,0,No Data,No Data
1178690700,2007-05-09T06:05:00Z,31.103824,77.161595,2137,1.250788,0,0,No Data,No Data
1178690706,2007-05-09T06:05:06Z,31.103707,77.161398,2085,1.273577,0,0,No Data,No Data
1178690711,2007-05-09T06:05:11Z,31.103612,77.161215,2113,1.29394,0,0,No Data,No Data
1178690714,2007-05-09T06:05:14Z,31.103526,77.161093,2113,1.308975,0,0,No Data,No Data
1178690715,2007-05-09T06:05:15Z,31.103488,77.161053,2113,1.31456,0,0,No Data,No Data
1178690717,2007-05-09T06:05:17Z,31.103429,77.161017,2113,1.321917,0,0,No Data,No Data
1178690720,2007-05-09T06:05:20Z,31.103319,77.160968,2113,1.33499,0,0,No Data,No Data
1178690725,2007-05-09T06:05:25Z,31.103167,77.160899,2113,1.353124,0,0,No Data,No Data
1178690729,2007-05-09T06:05:29Z,31.103025,77.160839,2113,1.369843,0,0,No Data,No Data
1178690729,2007-05-09T06:05:29Z,31.103003,77.160829,2113,1.372465,0,0,No Data,No Data
1178690732,2007-05-09T06:05:32Z,31.102935,77.160773,2087,1.381639,0,0,No Data,No Data
1178690733,2007-05-09T06:05:33Z,31.102907,77.160743,2087,1.385815,0,0,No Data,No Data
1178690733,2007-05-09T06:05:33Z,31.102900,77.160735,2087,1.386812,0,0,No Data,No Data
1178690735,2007-05-09T06:05:35Z,31.102866,77.160666,2087,1.394301,0,0,No Data,No Data
1178690738,2007-05-09T06:05:38Z,31.102822,77.160531,2087,1.408066,0,0,No Data,No Data
1178690741,2007-05-09T06:05:41Z,31.102793,77.160384,2085,1.422425,0,0,No Data,No Data
1178690745,2007-05-09T06:05:45Z,31.102789,77.160209,2085,1.439075,0,0,No Data,No Data
1178690747,2007-05-09T06:05:47Z,31.102794,77.160118,2085,1.447685,0,0,No Data,No Data
1178690750,2007-05-09T06:05:50Z,31.102800,77.159985,2085,1.460335,0,0,No Data,No Data
1178690755,2007-05-09T06:05:55Z,31.102826,77.159799,2085,1.478227,0,0,No Data,No Data
1178690758,2007-05-09T06:05:58Z,31.102846,77.159669,2085,1.490799,0,0,No Data,No Data
1178690760,2007-05-09T06:06:00Z,31.102882,77.159558,2077,1.502051,0,0,No Data,No Data
1178690763,2007-05-09T06:06:03Z,31.102929,77.159458,2077,1.512918,0,0,No Data,No Data
1178690765,2007-05-09T06:06:05Z,31.102974,77.159371,2077,1.522586,0,0,No Data,No Data
1178690767,2007-05-09T06:06:07Z,31.103012,77.159325,2112,1.528654,0,0,No Data,No Data
1178690768,2007-05-09T06:06:08Z,31.103034,77.159289,2112,1.532839,0,0,No Data,No Data
1178690769,2007-05-09T06:06:09Z,31.103053,77.159243,2112,1.537686,0,0,No Data,No Data
1178690770,2007-05-09T06:06:10Z,31.103068,77.159206,2112,1.541542,0,0,No Data,No Data
1178690771,2007-05-09T06:06:11Z,31.103081,77.159162,2112,1.545977,0,0,No Data,No Data
1178690772,2007-05-09T06:06:12Z,31.103089,77.159111,2112,1.550859,0,0,No Data,No Data
1178690773,2007-05-09T06:06:13Z,31.103094,77.159059,2112,1.555811,0,0,No Data,No Data
1178690775,2007-05-09T06:06:15Z,31.103091,77.159001,2112,1.561297,0,0,No Data,No Data
1178690776,2007-05-09T06:06:16Z,31.103083,77.158925,2112,1.568571,0,0,No Data,No Data
1178690778,2007-05-09T06:06:18Z,31.103086,77.158878,2112,1.573072,0,0,No Data,No Data
1178690778,2007-05-09T06:06:18Z,31.103090,77.158841,2109,1.576573,0,0,No Data,No Data
1178690781,2007-05-09T06:06:21Z,31.103114,77.158751,2109,1.585585,0,0,No Data,No Data
1178690783,2007-05-09T06:06:23Z,31.103139,77.158662,2109,1.59449,0,0,No Data,No Data
1178690785,2007-05-09T06:06:25Z,31.103170,77.158579,2109,1.603126,0,0,No Data,No Data
1178690787,2007-05-09T06:06:27Z,31.103196,77.158481,2109,1.612852,0,0,No Data,No Data
1178690789,2007-05-09T06:06:29Z,31.103220,77.158397,2117,1.62131,0,0,No Data,No Data
1178690791,2007-05-09T06:06:31Z,31.103233,77.158324,2109,1.628346,0,0,No Data,No Data
1178690792,2007-05-09T06:06:32Z,31.103239,77.158271,2109,1.633411,0,0,No Data,No Data
1178690793,2007-05-09T06:06:33Z,31.103239,77.158234,2109,1.636901,0,0,No Data,No Data
1178690793,2007-05-09T06:06:33Z,31.103237,77.158224,2109,1.637813,0,0,No Data,No Data
1178690795,2007-05-09T06:06:35Z,31.103216,77.158130,2109,1.647006,0,0,No Data,No Data
1178690795,2007-05-09T06:06:35Z,31.103213,77.158123,2109,1.647671,0,0,No Data,No Data
1178690797,2007-05-09T06:06:37Z,31.103190,77.158046,2109,1.655361,0,0,No Data,No Data
1178690800,2007-05-09T06:06:40Z,31.103165,77.157939,2117,1.665824,0,0,No Data,No Data
1178690803,2007-05-09T06:06:43Z,31.103130,77.157794,2117,1.680139,0,0,No Data,No Data
1178690807,2007-05-09T06:06:47Z,31.103081,77.157659,2117,1.694099,0,0,No Data,No Data
1178690810,2007-05-09T06:06:50Z,31.103022,77.157509,2117,1.709804,0,0,No Data,No Data
1178690813,2007-05-09T06:06:53Z,31.102970,77.157425,2072,1.719609,0,0,No Data,No Data
1178690816,2007-05-09T06:06:56Z,31.102922,77.157287,2072,1.733808,0,0,No Data,No Data
1178690820,2007-05-09T06:07:00Z,31.102873,77.157143,2075,1.748526,0,0,No Data,No Data
1178690822,2007-05-09T06:07:02Z,31.102846,77.157034,2075,1.759291,0,0,No Data,No Data
1178690825,2007-05-09T06:07:05Z,31.102828,77.156910,2075,1.771259,0,0,No Data,No Data
1178690830,2007-05-09T06:07:10Z,31.102804,77.156700,2075,1.791416,0,0,No Data,No Data
1178690833,2007-05-09T06:07:13Z,31.102798,77.156586,2075,1.802264,0,0,No Data,No Data
1178690833,2007-05-09T06:07:13Z,31.102796,77.156577,2075,1.803135,0,0,No Data,No Data
1178690835,2007-05-09T06:07:15Z,31.102779,77.156477,2075,1.812792,0,0,No Data,No Data
1178690835,2007-05-09T06:07:15Z,31.102777,77.156462,2075,1.814156,0,0,No Data,No Data
1178690838,2007-05-09T06:07:18Z,31.102761,77.156330,2071,1.826813,0,0,No Data,No Data
1178690842,2007-05-09T06:07:22Z,31.102756,77.156194,2071,1.8397,0,0,No Data,No Data
1178690844,2007-05-09T06:07:24Z,31.102762,77.156096,2071,1.849032,0,0,No Data,No Data
1178690846,2007-05-09T06:07:26Z,31.102768,77.156015,2071,1.856736,0,0,No Data,No Data
1178690847,2007-05-09T06:07:27Z,31.102772,77.155940,2071,1.863834,0,0,No Data,No Data
1178690849,2007-05-09T06:07:29Z,31.102783,77.155871,2071,1.870508,0,0,No Data,No Data
1178690851,2007-05-09T06:07:31Z,31.102798,77.155784,2071,1.878967,0,0,No Data,No Data
1178690853,2007-05-09T06:07:33Z,31.102824,77.155681,2071,1.889222,0,0,No Data,No Data
1178690856,2007-05-09T06:07:36Z,31.102856,77.155577,2071,1.899719,0,0,No Data,No Data
1178690858,2007-05-09T06:07:38Z,31.102880,77.155514,2071,1.906282,0,0,No Data,No Data
1178690859,2007-05-09T06:07:39Z,31.102910,77.155436,2071,1.914424,0,0,No Data,No Data
1178690861,2007-05-09T06:07:41Z,31.102928,77.155374,2072,1.920651,0,0,No Data,No Data
1178690863,2007-05-09T06:07:43Z,31.102938,77.155304,2072,1.927344,0,0,No Data,No Data
1178690864,2007-05-09T06:07:44Z,31.102940,77.155249,2072,1.932554,0,0,No Data,No Data
1178690865,2007-05-09T06:07:45Z,31.102928,77.155187,2072,1.938592,0,0,No Data,No Data
1178690867,2007-05-09T06:07:47Z,31.102914,77.155132,2072,1.944049,0,0,No Data,No Data
1178690868,2007-05-09T06:07:48Z,31.102900,77.155087,2072,1.948562,0,0,No Data,No Data
1178690869,2007-05-09T06:07:49Z,31.102884,77.155043,2072,1.953039,0,0,No Data,No Data
1178690871,2007-05-09T06:07:51Z,31.102850,77.154964,2072,1.961418,0,0,No Data,No Data
1178690873,2007-05-09T06:07:53Z,31.10281,77.154886,2072,1.970027,0,0,No Data,No Data
1178690875,2007-05-09T06:07:55Z,31.102753,77.154791,2072,1.980993,0,0,No Data,No Data
1178690877,2007-05-09T06:07:57Z,31.102708,77.154724,2072,1.989015,0,0,No Data,No Data
1178690878,2007-05-09T06:07:58Z,31.102677,77.154690,2072,1.9937,0,0,No Data,No Data
1178690879,2007-05-09T06:07:59Z,31.102659,77.154670,2072,1.996455,0,0,No Data,No Data
1178690880,2007-05-09T06:08:00Z,31.102648,77.154652,2072,1.998557,0,0,No Data,No Data
1178690880,2007-05-09T06:08:00Z,31.102641,77.154629,2072,2.000818,0,0,No Data,No Data
1178690881,2007-05-09T06:08:01Z,31.102638,77.154601,2072,2.003483,0,0,No Data,No Data
1178690882,2007-05-09T06:08:02Z,31.102636,77.154560,2072,2.007379,0,0,No Data,No Data
1178690883,2007-05-09T06:08:03Z,31.102649,77.154500,2072,2.013262,0,0,No Data,No Data
1178690885,2007-05-09T06:08:05Z,31.102669,77.154436,2072,2.019693,0,0,No Data,No Data
1178690886,2007-05-09T06:08:06Z,31.102691,77.154380,2072,2.025517,0,0,No Data,No Data
1178690888,2007-05-09T06:08:08Z,31.102726,77.154311,2072,2.033177,0,0,No Data,No Data
1178690890,2007-05-09T06:08:10Z,31.102749,77.154239,2072,2.040482,0,0,No Data,No Data
1178690892,2007-05-09T06:08:12Z,31.102773,77.154136,2072,2.050648,0,0,No Data,No Data
1178690894,2007-05-09T06:08:14Z,31.102789,77.154038,2072,2.060177,0,0,No Data,No Data
1178690899,2007-05-09T06:08:19Z,31.102846,77.153832,2072,2.080741,0,0,No Data,No Data
1178690905,2007-05-09T06:08:25Z,31.102923,77.153584,2070,2.105852,0,0,No Data,No Data
1178690906,2007-05-09T06:08:26Z,31.102923,77.153570,2070,2.107134,0,0,No Data,No Data
1178690907,2007-05-09T06:08:27Z,31.102915,77.153504,2070,2.11343,0,0,No Data,No Data
1178690908,2007-05-09T06:08:28Z,31.102907,77.153482,2070,2.115681,0,0,No Data,No Data
1178690908,2007-05-09T06:08:28Z,31.102898,77.153453,2070,2.118533,0,0,No Data,No Data
1178690911,2007-05-09T06:08:31Z,31.102867,77.153364,2070,2.127584,0,0,No Data,No Data
1178690913,2007-05-09T06:08:33Z,31.102834,77.153288,2070,2.135604,0,0,No Data,No Data
1178690915,2007-05-09T06:08:35Z,31.102796,77.153177,2070,2.146949,0,0,No Data,No Data
1178690917,2007-05-09T06:08:37Z,31.102777,77.153119,2070,2.152828,0,0,No Data,No Data
1178690918,2007-05-09T06:08:38Z,31.102761,77.153053,2070,2.159285,0,0,No Data,No Data
1178690923,2007-05-09T06:08:43Z,31.102741,77.152854,2097,2.178364,0,0,No Data,No Data
1178690925,2007-05-09T06:08:45Z,31.102719,77.152767,2097,2.186972,0,0,No Data,No Data
1178690926,2007-05-09T06:08:46Z,31.102691,77.152711,2097,2.193073,0,0,No Data,No Data
1178690928,2007-05-09T06:08:48Z,31.102631,77.152680,2097,2.200328,0,0,No Data,No Data
1178690930,2007-05-09T06:08:50Z,31.102555,77.152658,2097,2.20894,0,0,No Data,No Data
1178690932,2007-05-09T06:08:52Z,31.102498,77.152657,2097,2.215197,0,0,No Data,No Data
1178690934,2007-05-09T06:08:54Z,31.102391,77.152667,2097,2.227054,0,0,No Data,No Data
1178690936,2007-05-09T06:08:56Z,31.102339,77.152665,2097,2.232755,0,0,No Data,No Data
1178690938,2007-05-09T06:08:58Z,31.102267,77.152662,2097,2.240774,0,0,No Data,No Data
1178690941,2007-05-09T06:09:01Z,31.102152,77.152621,2097,2.254106,0,0,No Data,No Data
1178690945,2007-05-09T06:09:05Z,31.102026,77.152542,2061,2.26998,0,0,No Data,No Data
1178690948,2007-05-09T06:09:08Z,31.101947,77.152443,2061,2.282829,0,0,No Data,No Data
1178690950,2007-05-09T06:09:10Z,31.101917,77.152376,2061,2.28995,0,0,No Data,No Data
1178690951,2007-05-09T06:09:11Z,31.101888,77.152306,2061,2.297252,0,0,No Data,No Data
1178690953,2007-05-09T06:09:13Z,31.101853,77.152225,2061,2.305814,0,0,No Data,No Data
1178690955,2007-05-09T06:09:15Z,31.101818,77.152176,2061,2.311861,0,0,No Data,No Data
1178690955,2007-05-09T06:09:15Z,31.101804,77.152160,2061,2.313982,0,0,No Data,No Data
1178690957,2007-05-09T06:09:17Z,31.101736,77.152118,2090,2.322469,0,0,No Data,No Data
1178690958,2007-05-09T06:09:18Z,31.101719,77.152107,2090,2.324594,0,0,No Data,No Data
1178690962,2007-05-09T06:09:22Z,31.101562,77.152039,2090,2.343139,0,0,No Data,No Data
1178690969,2007-05-09T06:09:29Z,31.101328,77.151951,2090,2.370487,0,0,No Data,No Data
1178690972,2007-05-09T06:09:32Z,31.101236,77.151889,2051,2.382298,0,0,No Data,No Data
1178690972,2007-05-09T06:09:32Z,31.101222,77.151880,2051,2.384035,0,0,No Data,No Data
1178690975,2007-05-09T06:09:35Z,31.101153,77.151814,2051,2.393884,0,0,No Data,No Data
1178690975,2007-05-09T06:09:35Z,31.101141,77.151799,2051,2.395799,0,0,No Data,No Data
1178690976,2007-05-09T06:09:36Z,31.101119,77.151750,2051,2.40106,0,0,No Data,No Data
1178690978,2007-05-09T06:09:38Z,31.101098,77.151692,2051,2.406997,0,0,No Data,No Data
1178690980,2007-05-09T06:09:40Z,31.101066,77.151591,2051,2.417155,0,0,No Data,No Data
1178690983,2007-05-09T06:09:43Z,31.101030,77.151484,2051,2.428016,0,0,No Data,No Data
1178690989,2007-05-09T06:09:49Z,31.100919,77.151249,2056,2.453532,0,0,No Data,No Data
1178690992,2007-05-09T06:09:52Z,31.100868,77.151134,2056,2.465813,0,0,No Data,No Data
1178690992,2007-05-09T06:09:52Z,31.100862,77.151114,2056,2.467834,0,0,No Data,No Data
1178690993,2007-05-09T06:09:53Z,31.100857,77.151098,2056,2.469378,0,0,No Data,No Data
1178690994,2007-05-09T06:09:54Z,31.100849,77.151056,2056,2.473461,0,0,No Data,No Data
1178690995,2007-05-09T06:09:55Z,31.100851,77.151003,2056,2.478469,0,0,No Data,No Data
1178690996,2007-05-09T06:09:56Z,31.100865,77.150947,2056,2.484047,0,0,No Data,No Data
1178690997,2007-05-09T06:09:57Z,31.100872,77.150929,2056,2.485953,0,0,No Data,No Data
1178690999,2007-05-09T06:09:59Z,31.100929,77.150835,2056,2.496924,0,0,No Data,No Data
1178691004,2007-05-09T06:10:04Z,31.101017,77.150679,2056,2.514697,0,0,No Data,No Data
1178691005,2007-05-09T06:10:05Z,31.101030,77.150634,2056,2.519192,0,0,No Data,No Data
1178691006,2007-05-09T06:10:06Z,31.101032,77.150591,2056,2.523302,0,0,No Data,No Data
1178691007,2007-05-09T06:10:07Z,31.101029,77.150544,2056,2.527717,0,0,No Data,No Data
1178691008,2007-05-09T06:10:08Z,31.101024,77.150476,2037,2.534165,0,0,No Data,No Data
1178691010,2007-05-09T06:10:10Z,31.101026,77.150396,2037,2.541709,0,0,No Data,No Data
1178691013,2007-05-09T06:10:13Z,31.101043,77.150285,2037,2.552421,0,0,No Data,No Data
1178691015,2007-05-09T06:10:15Z,31.101084,77.150176,2037,2.563772,0,0,No Data,No Data
1178691016,2007-05-09T06:10:16Z,31.101101,77.150142,2037,2.567545,0,0,No Data,No Data
1178691018,2007-05-09T06:10:18Z,31.101126,77.150092,2037,2.573103,0,0,No Data,No Data
1178691018,2007-05-09T06:10:18Z,31.101150,77.150062,2037,2.57704,0,0,No Data,No Data
1178691020,2007-05-09T06:10:20Z,31.101192,77.150027,2037,2.582833,0,0,No Data,No Data
1178691021,2007-05-09T06:10:21Z,31.101238,77.150000,2037,2.588582,0,0,No Data,No Data
1178691023,2007-05-09T06:10:23Z,31.101309,77.149983,2074,2.596676,0,0,No Data,No Data
1178691026,2007-05-09T06:10:26Z,31.101422,77.149963,2074,2.609446,0,0,No Data,No Data
1178691028,2007-05-09T06:10:28Z,31.101477,77.149947,2074,2.615842,0,0,No Data,No Data
1178691029,2007-05-09T06:10:29Z,31.101528,77.149932,2074,2.621697,0,0,No Data,No Data
1178691031,2007-05-09T06:10:31Z,31.101592,77.149902,2074,2.629395,0,0,No Data,No Data
1178691032,2007-05-09T06:10:32Z,31.101612,77.149889,2074,2.632008,0,0,No Data,No Data
1178691032,2007-05-09T06:10:32Z,31.101628,77.149875,2074,2.634237,0,0,No Data,No Data
1178691034,2007-05-09T06:10:34Z,31.101664,77.149823,2074,2.640581,0,0,No Data,No Data
1178691034,2007-05-09T06:10:34Z,31.101673,77.149806,2074,2.64252,0,0,No Data,No Data
1178691037,2007-05-09T06:10:37Z,31.101707,77.149695,2074,2.653756,0,0,No Data,No Data
